brand,model,model_raw,year,price_thb,mileage_km,color,gear_type,location,lot_num,grade,engine,type,date,sold_amount,num_bids,num_hall_bids,num_internet_bids,min_bid,max_bid,source,channel,model_clean,series,trim,has_price,has_mileage,has_brand,has_model,has_year,ok_for_pricing,brand_norm,model_norm,model_raw_norm,series_auto,match_text,trim_auto,trim_guess
TOYOTA,PRIUS,,2012.0,512333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2012.0,526333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2012.0,546666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2012.0,545000.0,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2011.0,488833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2011.0,506000.0,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2011.0,526500.0,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2010.0,484333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,PRIUS,,2010.0,518666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,PRIUS,,,True,False,True,True,True,False,TOYOTA,PRIUS,,PRIUS,PRIUS PRIUS,,
TOYOTA,SIENTA,,2022.0,529166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2022.0,538666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2022.0,607666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2022.0,619500.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2021.0,500833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2021.0,574166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2020.0,485833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2020.0,567000.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2019.0,482333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2019.0,479166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2019.0,539666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2019.0,540500.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2018.0,448000.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2018.0,521333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2017.0,451333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2017.0,525500.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2016.0,432833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SIENTA,,2016.0,475500.0,,,,,,,,,,,,,,,,appleauction,auction,SIENTA,,,True,False,True,True,True,False,TOYOTA,SIENTA,,SIENTA,SIENTA SIENTA,,
TOYOTA,SUPRA,,2022.0,3909000.0,,,,,,,,,,,,,,,,appleauction,auction,SUPRA,,,True,False,True,True,True,False,TOYOTA,SUPRA,,SUPRA,SUPRA SUPRA,,
TOYOTA,SUPRA,,2021.0,3741166.6666666665,,,,,,,,,,,,,,,,appleauction,auction,SUPRA,,,True,False,True,True,True,False,TOYOTA,SUPRA,,SUPRA,SUPRA SUPRA,,
TOYOTA,SUPRA,,2020.0,3647333.3333333335,,,,,,,,,,,,,,,,appleauction,auction,SUPRA,,,True,False,True,True,True,False,TOYOTA,SUPRA,,SUPRA,SUPRA SUPRA,,
TOYOTA,VELLFIRE,,2022.0,2646666.6666666665,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2021.0,2577333.333333333,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2020.0,2281000.0,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2020.0,2524666.6666666665,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2019.0,2259166.6666666665,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2018.0,2154833.333333333,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2018.0,2239666.6666666665,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2017.0,2088166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2016.0,2047666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELLFIRE,,2015.0,1877666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VELLFIRE,,,True,False,True,True,True,False,TOYOTA,VELLFIRE,,VELLFIRE,VELLFIRE VELLFIRE,,
TOYOTA,VELOZ,,2022.0,625000.0,,,,,,,,,,,,,,,,appleauction,auction,VELOZ,,,True,False,True,True,True,False,TOYOTA,VELOZ,,VELOZ,VELOZ VELOZ,,
TOYOTA,VELOZ,,2022.0,569000.0,,,,,,,,,,,,,,,,appleauction,auction,VELOZ,,,True,False,True,True,True,False,TOYOTA,VELOZ,,VELOZ,VELOZ VELOZ,,
TOYOTA,VENTURY,,2019.0,790000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2019.0,837666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2019.0,1017666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2018.0,745000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2018.0,786666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2018.0,822500.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2018.0,939333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2018.0,989500.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2017.0,740833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2017.0,811666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2017.0,933833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2016.0,728333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2016.0,792000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2016.0,888166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2015.0,702666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2015.0,758000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2015.0,867333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2015.0,863166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2014.0,686666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2014.0,672500.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2014.0,763833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2014.0,744000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2014.0,845666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2013.0,655666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2013.0,749166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2012.0,642000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2012.0,730833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2011.0,628000.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2011.0,715666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2010.0,595166.6666666666,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2010.0,623333.3333333334,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2010.0,676500.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VENTURY,,2010.0,711500.0,,,,,,,,,,,,,,,,appleauction,auction,VENTURY,,,True,False,True,True,True,False,TOYOTA,VENTURY,,VENTURY,VENTURY VENTURY,,
TOYOTA,VIOS,,2022.0,400666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2022.0,523833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2022.0,464500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2021.0,386666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2021.0,504333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2021.0,442833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2020.0,373000.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2020.0,476166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2020.0,416333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2019.0,393333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2019.0,418833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2019.0,459666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2019.0,360666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2019.0,454333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2018.0,383166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2018.0,436500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2018.0,408166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2018.0,329666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2018.0,457833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2017.0,361966.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2017.0,397333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2017.0,382333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2017.0,325366.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2017.0,398000.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2016.0,6661277.666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2016.0,348000.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2016.0,294333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2016.0,368000.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2016.0,375500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2015.0,332583.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2015.0,323666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2015.0,360333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2015.0,291166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2015.0,381166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2014.0,4061555.6666666665,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2014.0,5187904.666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2014.0,307666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2014.0,275500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2014.0,5853777.666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2013.0,288500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2013.0,275500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2013.0,321833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2013.0,279791.6666666667,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,VIOS,,2013.0,301500.0,,,,,,,,,,,,,,,,appleauction,auction,VIOS,,,True,False,True,True,True,False,TOYOTA,VIOS,,VIOS,VIOS VIOS,,
TOYOTA,WISH,,2010.0,560666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2008.0,530000.0,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2008.0,606500.0,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2008.0,551666.6666666666,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2008.0,506166.6666666667,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2008.0,500000.0,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2007.0,523833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2007.0,507666.6666666667,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2007.0,593833.3333333334,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2007.0,500500.0,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,WISH,,2007.0,496333.3333333333,,,,,,,,,,,,,,,,appleauction,auction,WISH,,,True,False,True,True,True,False,TOYOTA,WISH,,WISH,WISH WISH,,
TOYOTA,YARIS,,2022.0,388500.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2022.0,467000.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2022.0,1994500.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2021.0,369833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2021.0,397750.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2021.0,452000.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2021.0,475833.3333333333,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
TOYOTA,YARIS,,2021.0,442000.0,,,,,,,,,,,,,,,,appleauction,auction,YARIS,,,True,False,True,True,True,False,TOYOTA,YARIS,,YARIS,YARIS YARIS,,
