Make, Model, Sub model, year, tranmission, Buyout price, Previous Bid, Current Bid
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 1.8 TRD SPORTIVO (MNC) (MY10),2014,-,889000,193000,214500
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 2.0 V (MNC) (MY10),2014,-,1199000,267000,297000
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 1.6 E (CNG) (MNC) (MY10),2013,AT,859000,84000,149500
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 1.6 E (MNC) (MY10),2013,AT,829000,67500,150000
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 1.6 J Man,2013,-,751000,123500,137000
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 1.8 G (MNC) (MY10),2013,AT,899000,100500,169500
TOYOTA,COROLLA ALTIS,COROLLA ALTIS 2.0 V (MNC) (MY10),2013,-,1064000,187500,208500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid GR Sport,2022,AT,1264000,596000,743000
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium,2022,AT,1094000,613000,644500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium Safety,2022,-,1204000,656500,709500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Smart,2022,-,1024000,542500,595500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Sport,2022,AT,989000,528500,581000
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid GR Sport,2021,-,1249000,652000,705000
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium,2021,-,1089000,527500,580000
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium Safety,2021,-,1199000,581500,634500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Smart,2021,AT,1019000,507000,543500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Sport,2021,-,989000,465000,516000
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium,2020,-,1089000,514500,566500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Premium Safety,2020,-,1199000,570000,623500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Hybrid Smart,2020,-,1019000,488500,539500
TOYOTA,COROLLA CROSS,COROLLA CROSS 1.8 Sport,2020,-,959000,438500,487000
TOYOTA,CROWN,CROWN 3.0 Saloon,2008,-,5700000,742000,797000
TOYOTA,CROWN,CROWN 3.0 Saloon,2007,-,5700000,637000,690500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY20),2021,-,1349000,711500,764500
TOYOTA,FORTUNER,FORTUNER 2.4 Legender (MY20),2021,-,1564000,826000,886000
TOYOTA,FORTUNER,FORTUNER 2.4 V (MY20),2021,AT,1454000,1111000,816000
TOYOTA,FORTUNER,FORTUNER 2.4 V 4WD (MY20),2021,-,1524000,786500,844000
TOYOTA,FORTUNER,FORTUNER 2.8 Legender 4WD (MY20),2021,-,1839000,976500,1044500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY20),2020,-,1309000,607000,660500
TOYOTA,FORTUNER,FORTUNER 2.4 V (MY15) (MNC),2020,AT,1429000,691000,743500
TOYOTA,FORTUNER,FORTUNER 2.8 V 4WD (MY15) (MNC),2020,-,1673000,801500,859500
TOYOTA,FORTUNER,FORTUNER 2.8 V TRD Sportivo II (MY15) (MNC),2020,-,1709000,801500,859500
TOYOTA,FORTUNER,FORTUNER 2.8 V TRD Sportivo II 4WD (MY15) (MNC),2020,-,1779000,881000,943500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY15) (MNC),2019,-,1239000,544000,596500
TOYOTA,FORTUNER,FORTUNER 2.4 V 4WD (MY15) (MNC),2019,AT,1509000,610000,731500
TOYOTA,FORTUNER,FORTUNER 2.7 V (MY15) (MNC),2019,-,1569000,701500,754500
TOYOTA,FORTUNER,FORTUNER 2.8 V (MY15) (MNC),2019,AT,1603000,655500,708500
TOYOTA,FORTUNER,FORTUNER 2.8 V TRD Sportivo II (MY15) (MNC),2019,AT,1799000,902000,902500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY15) (MNC),2018,-,1239000,507500,559500
TOYOTA,FORTUNER,FORTUNER 2.4 V (MY15) (MNC),2018,AT,1419000,586000,639500
TOYOTA,FORTUNER,FORTUNER 2.7 V (MY15) (MNC),2018,-,1569000,647000,700000
TOYOTA,FORTUNER,FORTUNER 2.8 V (MY15) (MNC),2018,AT,1593000,620000,691500
TOYOTA,FORTUNER,FORTUNER 2.8 V TRD Sportivo 4WD (MY15) (MNC),2018,AT,1759000,711000,764500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY15),2017,-,1229000,459000,509500
TOYOTA,FORTUNER,FORTUNER 2.4 V (MY15),2017,AT,1399000,552000,578000
TOYOTA,FORTUNER,FORTUNER 2.7 V (MY15),2017,-,1549000,549500,602500
TOYOTA,FORTUNER,FORTUNER 2.8 V 4WD (MY15),2017,AT,1629000,595000,648000
TOYOTA,FORTUNER,FORTUNER 2.8 V TRD Sportivo 4WD (MY15),2017,-,1749000,661000,714500
TOYOTA,FORTUNER,FORTUNER 2.4 G (MY15),2016,-,1229000,417500,464000
TOYOTA,FORTUNER,FORTUNER 2.4 V (MY15),2016,AT,1399000,515000,540500
TOYOTA,FORTUNER,FORTUNER 2.7 V (MY15),2016,AT,1549000,504000,555500
TOYOTA,FORTUNER,FORTUNER 2.8 V (MY15),2016,AT,1559000,653000,573000
TOYOTA,FORTUNER,FORTUNER 2.8 V 4WD (MY15),2016,AT,1629000,530000,604000
TOYOTA,FORTUNER,FORTUNER 2.5 G VNT 2WD (Champ),2015,-,1109000,326500,363000
TOYOTA,FORTUNER,FORTUNER 2.5 V VNT 2WD (Champ),2015,AT,1214000,368000,410000
TOYOTA,FORTUNER,FORTUNER 2.7 V 2WD (Champ),2015,-,1273000,359000,398500
TOYOTA,FORTUNER,FORTUNER 3.0 V 4WD (Champ),2015,-,1456000,435000,483500
TOYOTA,FORTUNER,FORTUNER 3.0 V 4WD TRD SPORTIVO (Champ),2015,AT,1554000,452000,518000
TOYOTA,FORTUNER,FORTUNER 2.5 G VNT 2WD (Champ),2014,-,1104000,295500,328500
TOYOTA,FORTUNER,FORTUNER 2.5 V VNT 2WD (Champ),2014,AT,1209000,409000,362000
TOYOTA,FORTUNER,FORTUNER 2.7 V 2WD (Champ),2014,-,1268000,315500,350500
TOYOTA,FORTUNER,FORTUNER 3.0 V 4WD (Champ),2014,-,1451000,381500,424000
TOYOTA,FORTUNER,FORTUNER 3.0 V 4WD TRD SPORTIVO (Champ),2014,AT,1536000,436000,460000
TOYOTA,FORTUNER,FORTUNER 2.5 G VNT 2WD (Champ),2013,AT,1095000,284500,316000
TOYOTA,FORTUNER,FORTUNER 2.7 V 2WD (Champ),2013,AT,1264000,220000,305000
TOYOTA,FORTUNER,FORTUNER 3.0 V 2WD (Champ),2013,AT,1372000,416000,365500
TOYOTA,FORTUNER,FORTUNER 3.0 V 2WD (Champ) (50th Anniversary),2013,-,1402000,353000,392500
TOYOTA,FORTUNER,FORTUNER 3.0 V 4WD TRD SPORTIVO (Champ),2013,AT,1522000,388000,431000
TOYOTA,HIACE,HIACE 2.8 GL Diesel (MY19),2022,-,1079000,613500,667000
TOYOTA,HIACE,HIACE 2.8 Panel Diesel (MY19),2022,-,999000,563500,616500
TOYOTA,HIACE,HIACE 2.8 GL Diesel (MY19),2021,MT,1079000,572500,626000
TOYOTA,HIACE,HIACE 2.8 Panel Diesel (MY19),2021,-,999000,521500,573500
TOYOTA,HIACE,HIACE 2.8 GL Diesel (MY19),2020,MT,1079000,547500,600500
TOYOTA,HIACE,HIACE 2.8 Panel Diesel (MY19),2020,-,999000,497000,548500
TOYOTA,HIACE,HIACE 2.8 GL Diesel (MY19),2019,-,1079000,488000,539500
TOYOTA,HIACE,HIACE 2.8 Panel Diesel (MY19),2019,-,999000,456000,506000
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2019,-,949000,375500,417500
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2018,MT,949000,355000,394500
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2017,-,949000,344000,382500
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2016,-,949000,314000,349000
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2015,-,939000,269500,299500
TOYOTA,HIACE,HIACE D4D 3.0 GL (MY14),2015,-,999000,308500,343000
TOYOTA,HIACE,HIACE 2.5 Economy (2dr),2014,-,929000,248500,276000
TOYOTA,HIACE,HIACE 3.0 Economy (2dr),2014,-,939000,255500,284000
TOYOTA,HIACE,HIACE D4D 2.5 GL (MNC) (MY10),2014,-,995000,275000,305500
TOYOTA,HIACE,HIACE D4D 3.0 GL (MY14),2014,-,999000,293000,325500
TOYOTA,HIACE,HIACE 2.5 Economy (2dr),2013,-,929000,235000,261000
TOYOTA,HIACE,HIACE D4D 2.5 GL (MNC) (MY10),2013,-,995000,267000,296500
TOYOTA,HILUX REVO,HILUX REVO 2.4 Entry Single Cab (MY20) Man,2022,MT,584000,298600,319500
TOYOTA,HILUX REVO,HILUX REVO 2.8 Entry 4WD Single Cab (MY20) Man,2022,MT,704000,442000,401500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Entry Prerunner (MY20) Man,2022,MT,824000,502000,474000
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Entry Z Edition (MY20) Man,2022,AT,699000,412000,378500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 High Prerunner (MY20),2022,-,1026000,555500,608500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 High Prerunner (MY20) Man,2022,-,885000,460000,510500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Mid 4WD (MY20) Man,2022,-,974000,510500,562500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Mid Z Edition (MY20),2022,MT,805000,425000,472000
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Prerunner Rocco (MY20),2022,-,1096000,598500,652000
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.8 4WD Rocco (MY20),2022,-,1256000,699500,752500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.8 GR Sport (MY20),2022,-,889000,469500,520500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.8 High 4WD (MY20) Man,2022,-,1126000,605000,658500
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Entry Prerunner (MY20) Man,2022,AT,724000,357000,396500
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Entry Z Edition (MY20) Man,2022,AT,619000,324000,320500
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.8 4WD Rocco (MY20),2022,-,1096000,588000,641000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.8 High 4WD (MY20) Man,2022,-,976000,516000,568500
TOYOTA,HILUX REVO,HILUX REVO 2.4 Entry Single Cab (MY20),2021,MT,634000,28133333,349000
TOYOTA,HILUX REVO,HILUX REVO 2.4 Entry Single Cab (MY20) Man,2021,AT,584000,279000,310000
TOYOTA,HILUX REVO,HILUX REVO 2.8 Entry Single Cab (MY20) Man,2021,MT,704000,330000,366500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Entry Prerunner (MY20) Man,2021,MT,807000,390000,423500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 High Prerunner (MY20),2021,-,1009000,521500,573500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Mid 4WD (MY20) Man,2021,-,957000,479000,530500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Mid Prerunner (MY20),2021,MT,922000,438250,509500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Mid Z Edition (MY20) Man,2021,-,769000,370500,411500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.4 Prerunner Rocco (MY20),2021,-,1079000,541500,594000
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.8 High 4WD (MY20),2021,-,1159000,601000,654000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Entry Prerunner (MY20) Man,2021,AT,707000,339500,377500
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Entry Z Edition (MY20) Man,2021,AT,624000,332000,320500
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 High Prerunner (MY20) Man,2021,-,864000,405000,450000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Mid Prerunner (MY20) Man,2021,MT,787000,420000,413000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.4 Mid Std Z Edition (MY20),2021,AT,734000,358000,398000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.8 4WD Rocco (MY20),2021,-,1079000,532500,585000
TOYOTA,HILUX REVO,HILUX REVO Smart Cab 2.8 High 4WD (MY20) Man,2021,-,959000,490000,541500
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Plus SWB Single Cab (MY18) Man,2020,MT,587000,152000,286000
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab (MY18) Man,2020,MT,566000,248000,276000
TOYOTA,HILUX REVO,HILUX REVO 2.7 J Single Cab (MY18) Man,2020,-,574000,249000,276500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Plus Prerunner (MY18),2020,AT,889000,377000,448500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Z Edition (MY18) Man,2020,MT,778000,338000,370000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi (MY18) Man,2020,-,909000,424500,472000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi Rocco (MY18) Man,2020,AT,939000,435000,483500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus Prerunner (MY18) Man,2020,-,770000,332000,368500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus Z Edition (MY18) Man,2020,MT,685000,326000,328500
TOYOTA,HILUX REVO,HILUX REVO Double Cab 2.8 4WD Rocco (MY20),2020,-,1199000,577500,630500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Telematics (MY18),2020,-,1150000,564500,617500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Telematics (MY18) Man,2020,-,1081000,527500,580000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Plus 4WD (MY18) Man,2020,-,830000,386500,429500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Prerunner (MY18) Man,2020,MT,721000,348000,346500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Z Edition (MY18) Man,2020,AT,685000,289000,321500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Prerunner Navi Rocco (MY18) Man,2020,-,830000,384000,427000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Plus Prerunner (MY18) Man,2020,MT,672000,290000,322500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G 4WD Navi Rocco (MY18) Man,2020,-,953000,437500,486000
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab (MY18) Man,2019,MT,566000,210200,252500
TOYOTA,HILUX REVO,HILUX REVO 2.7 J Single Cab (MY18) Man,2019,-,574000,238000,264500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J 4WD Single Cab (MY18) Man,2019,-,676000,264500,293500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J Plus Single Cab (MY18) Man,2019,MT,607000,214000,282500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E (MY18) Man,2019,-,784000,324000,360000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi (MY18) Man,2019,AT,909000,395000,439000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus (MY18),2019,-,740000,303000,337000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus (MY18) Man,2019,-,690000,273000,303500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Rocco Telematics (MY18),2019,-,1199000,554500,607500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Telematics (MY18),2019,-,1150000,529000,581500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G Prerunner Navi Rocco Telematics (MY18),2019,-,1130000,481000,532000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB Prerunner 2.4 J Plus (MY18) Man,2019,-,770000,316000,351000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Plus 4WD (MY18) Man,2019,-,830000,346000,384500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Plus Prerunner (MY18) Man,2019,AT,751000,305500,339500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Prerunner (MY18) Man,2019,AT,721000,301500,335000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Prerunner Navi Rocco (MY18),2019,AT,879000,372000,413000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Plus (MY18) Man,2019,MT,650000,260000,289000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Plus Prerunner (MY18) Man,2019,MT,672000,331000,295000
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab Man,2018,MT,559000,20683333,222500
TOYOTA,HILUX REVO,HILUX REVO 2.7 J Single Cab Man,2018,MT,569000,228500,254000
TOYOTA,HILUX REVO,HILUX REVO 2.8 J 4WD Single Cab Man,2018,MT,675000,414500,289000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Man,2018,MT,779000,30433333,343500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Prerunner,2018,AT,869000,367500,408500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Prerunner Man,2018,-,819000,334500,371500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Man,2018,-,1083000,448000,498000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Rocco (MNC),2018,AT,1189000,503000,555000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G Prerunner Navi,2018,MT,1079000,436500,485000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G Prerunner Navi Rocco (MNC),2018,-,1129000,446500,496000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Man,2018,MT,685000,23366667,283000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Prerunner Man,2018,AT,729000,293500,326000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Man,2018,MT,739000,291000,323500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Plus Man,2018,MT,645000,210000,280500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J PLUS PRERUNNER Man,2018,MT,679000,324000,292500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.7 J Plus Man,2018,-,665000,265500,295000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G 4WD Navi Man,2018,-,909000,372500,414000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G 4WD Navi Rocco Man,2018,-,953000,392500,436000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G Prerunner Navi Rocco Man,2018,-,899000,352000,391000
TOYOTA,HILUX REVO,HILUX REVO  SMART CAB 2.4 E PRERUNNER TRD SPORTIVO,2017,-,889000,309500,344000
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab Man,2017,MT,559000,162000,206000
TOYOTA,HILUX REVO,HILUX REVO 2.7 J Single Cab Man,2017,MT,569000,123000,205500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J 4WD Single Cab Man,2017,-,675000,237000,263500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J PLUS SINGLE CAB Man,2017,MT,605000,244000,238500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Man,2017,MT,795000,242000,298500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Plus 4WD Man,2017,-,935000,328000,364500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Prerunner Man,2017,AT,839000,384000,324000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Prerunner TRD Sportivo Man,2017,-,935000,328000,364500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi,2017,AT,985000,341000,378500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus Man,2017,MT,789000,268000,306000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD NAVI,2017,AT,1139000,586000,451000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Man,2017,MT,699000,227000,247000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Plus 4WD Man,2017,-,829000,289000,321500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Prerunner Man,2017,AT,749000,259000,287500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Prerunner Navi Man,2017,-,829000,284500,316000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Man,2017,MT,599000,164000,233000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Plus Man,2017,MT,659000,196000,255500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J PLUS PRERUNNER Man,2017,MT,699000,276000,271000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.7 E Prerunner Man,2017,MT,765000,139000,291500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G 4WD Navi Man,2017,MT,909000,481000,357500
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab Man,2016,MT,559000,153250,202000
TOYOTA,HILUX REVO,HILUX REVO 2.4 Smart Cab J Man,2016,MT,599000,207000,230000
TOYOTA,HILUX REVO,HILUX REVO 2.4 Smart Cab J Plus Man,2016,MT,659000,217000,241000
TOYOTA,HILUX REVO,HILUX REVO 2.7 J Single Cab Man,2016,MT,569000,101000,200500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J 4WD Single Cab Man,2016,-,675000,226000,251000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Man,2016,MT,795000,216000,292500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G PRERUNNER NAVI,2016,AT,985000,384000,360500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus Prerunner Man,2016,MT,789000,262000,291000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.7 E Man,2016,-,795000,262500,292000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Man,2016,-,1069000,357000,397000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G Prerunner Navi,2016,-,1099000,363000,403000
TOYOTA,HILUX REVO,HILUX REVO REVO DOUBLE CAB 2.4 G PRERUNNER NAVI Man,2016,-,939000,315000,350000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Man,2016,MT,699000,220000,236000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 E Prerunner Man,2016,AT,749000,214000,270500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Man,2016,MT,755000,242000,268500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G PRERUNNER NAVI,2016,MT,879000,290000,319500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J PLUS PRERUNNER Man,2016,MT,699000,228000,260500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.7 E Prerunner Man,2016,-,765000,246000,273500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.8 G 4WD Navi Man,2016,-,909000,308000,342000
TOYOTA,HILUX REVO,HILUX REVO 2.4 J Single Cab Man,2015,MT,569000,140000,186500
TOYOTA,HILUX REVO,HILUX REVO 2.4 Smart Cab E Man,2015,-,709000,204500,227000
TOYOTA,HILUX REVO,HILUX REVO 2.4 Smart Cab Prerunner E Man,2015,AT,765000,238000,264500
TOYOTA,HILUX REVO,HILUX REVO 2.8 J 4WD Single Cab Man,2015,-,675000,209500,233000
TOYOTA,HILUX REVO,HILUX REVO 2.8 J PLUS SINGLE CAB Man,2015,MT,605000,190000,210000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E 4WD Man,2015,-,899000,279500,310500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Man,2015,MT,795000,200000,273000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 E Prerunner,2015,MT,895000,286500,318500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi,2015,MT,969000,380000,338000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 G Prerunner Navi Man,2015,-,925000,293500,326000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.4 J Plus Man,2015,-,725000,227000,252000
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G 4WD Navi Man,2015,-,1069000,341000,378500
TOYOTA,HILUX REVO,HILUX REVO DOUBLE CAB 2.8 G Prerunner Navi,2015,AT,1099000,340500,378000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Man,2015,MT,755000,237000,263500
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 G Prerunner Navi Man,2015,MT,815000,305000,290000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J Man,2015,MT,619000,195500,217000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.4 J PLUS PRERUNNER Man,2015,-,729000,219500,244000
TOYOTA,HILUX REVO,HILUX REVO SMART CAB 2.7 E Prerunner Man,2015,MT,765000,238000,264500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP 2.5 J (Single Cab) Man,2015,MT,532000,136000,154000
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP 2.7 J (Single Cab) (Power) (CNG) Man,2015,-,627000,140000,155500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP DOUBLE CAB 2.5 E Man,2015,-,747000,206000,229000
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP DOUBLE CAB 2.5 E Prerunner Man,2015,-,772000,213000,236500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP DOUBLE CAB 2.5 E VNT Prerunner (ABS/Navi) TRD Sportivo Man,2015,-,892000,257000,285500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP DOUBLE CAB 3.0 G 4WD Man,2015,-,972000,274000,304500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP DOUBLE CAB 3.0 G Prerunner,2015,-,942000,266500,296000
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP SMART CAB 2.5 E Man,2015,MT,662000,191000,200000
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP SMART CAB 2.5 G VNT Prerunner (Navi),2015,AT,812000,196000,240500
TOYOTA,HILUX VIGO,HILUX VIGO CHAMP SMART CAB 2.5 J Man,2015,MT,637000,153000,192500
